2020-06-11 18:00:07.650628 | 52;
2020-06-11 18:10:03.815098 | 54;
2020-06-11 18:20:03.973313 | 54;
2020-06-11 18:30:04.929858 | 59;
2020-06-11 18:40:03.524125 | 59;
2020-06-11 18:50:03.689883 | 64;
2020-06-11 19:00:04.426786 | 63;
2020-06-11 19:10:03.828789 | 60;
2020-06-11 19:20:04.308874 | 56;
2020-06-11 19:30:03.684762 | 53;
2020-06-11 19:40:03.942766 | 56;
2020-06-11 19:50:04.410162 | 59;
2020-06-11 20:00:04.102243 | 61;
2020-06-11 20:10:03.726450 | 66;
2020-06-11 20:20:03.499152 | 71;
2020-06-11 20:30:04.024007 | 67;
2020-06-11 20:40:03.617970 | 60;
2020-06-11 20:50:03.908559 | 66;
2020-06-11 21:00:04.297468 | 69;
2020-06-11 21:10:03.863504 | 65;
2020-06-11 21:20:04.015662 | 64;
2020-06-11 21:30:03.962902 | 66;
2020-06-11 21:40:03.527014 | 69;
2020-06-11 21:50:03.816771 | 68;
2020-06-11 22:00:03.531781 | 71;
2020-06-11 22:10:03.287337 | 75;
2020-06-11 22:20:04.056712 | 77;
2020-06-11 22:30:03.659193 | 81;
2020-06-11 22:40:03.802802 | 83;
2020-06-11 22:50:04.042345 | 83;
2020-06-11 23:00:04.595358 | 84;
2020-06-11 23:10:03.340818 | 85;
2020-06-11 23:20:03.271058 | 87;
2020-06-11 23:30:03.654568 | 90;
2020-06-11 23:40:03.178140 | 91;
2020-06-11 23:50:03.574881 | 90;
2020-06-12 00:00:08.217717 | 94;
2020-06-12 00:10:04.266385 | 98;
2020-06-12 00:20:03.787743 | 99;
2020-06-12 00:30:04.459818 | 98;
2020-06-12 00:40:04.396006 | 99;
2020-06-12 00:50:14.975269 | 98;
2020-06-12 01:00:08.523380 | 100;
2020-06-12 01:10:04.397748 | 101;
2020-06-12 01:20:04.334262 | 102;
2020-06-12 01:30:05.261740 | 102;
2020-06-12 01:40:04.186958 | 104;
2020-06-12 01:50:04.322236 | 105;
2020-06-12 02:00:04.718874 | 105;
2020-06-12 02:10:03.570360 | 106;
2020-06-12 02:20:04.968477 | 106;
2020-06-12 02:30:04.813938 | 106;
2020-06-12 02:40:03.980219 | 106;
2020-06-12 02:50:03.610631 | 106;
2020-06-12 03:00:04.486051 | 106;
2020-06-12 03:10:05.216580 | 104;
2020-06-12 03:20:03.513016 | 104;
2020-06-12 03:30:04.873789 | 104;
2020-06-12 03:40:04.168063 | 104;
2020-06-12 03:50:04.029957 | 103;
2020-06-12 04:00:04.255873 | 103;
2020-06-12 04:10:05.588076 | 103;
2020-06-12 04:20:04.661563 | 103;
2020-06-12 04:30:04.407422 | 103;
2020-06-12 04:40:12.200996 | 102;
2020-06-12 04:50:06.853081 | 102;
2020-06-12 05:00:03.921361 | 101;
2020-06-12 05:10:03.916180 | 100;
2020-06-12 05:20:03.909191 | 99;
2020-06-12 05:30:04.400522 | 98;
2020-06-12 05:40:08.400923 | 95;
2020-06-12 05:50:04.245504 | 95;
2020-06-12 06:00:05.477530 | 99;
2020-06-12 06:10:03.668437 | 98;
2020-06-12 06:20:03.611032 | 98;
2020-06-12 06:30:04.093468 | 97;
2020-06-12 06:40:03.767029 | 98;
2020-06-12 06:50:03.167290 | 98;
2020-06-12 07:00:03.916339 | 93;
2020-06-12 07:10:04.438699 | 88;
2020-06-12 07:20:04.002675 | 84;
2020-06-12 07:30:04.051228 | 83;
2020-06-12 07:40:03.938337 | 87;
2020-06-12 07:50:04.115974 | 89;
2020-06-12 08:00:03.717650 | 86;
2020-06-12 08:10:04.034936 | 87;
2020-06-12 08:20:03.921464 | 92;
2020-06-12 08:30:07.654364 | 91;
2020-06-12 08:40:03.164498 | 88;
2020-06-12 08:50:04.257489 | 86;
2020-06-12 09:00:04.295271 | 83;
2020-06-12 09:10:08.301916 | 81;
2020-06-12 09:20:03.606101 | 76;
2020-06-12 09:30:04.582906 | 72;
2020-06-12 09:40:04.199155 | 73;
2020-06-12 09:50:03.782034 | 71;
2020-06-12 10:00:09.430798 | 65;
2020-06-12 10:10:04.593525 | 67;
2020-06-12 10:20:04.059461 | 63;
2020-06-12 10:30:07.942049 | 66;
2020-06-12 10:40:03.963291 | 66;
2020-06-12 10:50:04.498233 | 66;
2020-06-12 11:00:04.402714 | 59;
2020-06-12 11:10:04.024201 | 61;
2020-06-12 11:20:03.877290 | 61;
2020-06-12 11:30:05.107130 | 63;
2020-06-12 11:40:04.267614 | 63;
2020-06-12 11:50:03.862832 | 60;
2020-06-12 12:00:04.325580 | 56;
2020-06-12 12:10:03.532490 | 57;
2020-06-12 12:20:04.056587 | 61;
2020-06-12 12:30:05.827615 | 67;
2020-06-12 12:40:04.186081 | 66;
2020-06-12 12:50:04.207655 | 66;
2020-06-12 13:00:04.336835 | 69;
2020-06-12 13:10:03.954609 | 72;
2020-06-12 13:20:03.358583 | 66;
2020-06-12 13:30:04.897104 | 69;
2020-06-12 13:40:08.031710 | 76;
2020-06-12 13:50:03.969152 | 78;
2020-06-12 14:00:04.567319 | 80;
2020-06-12 14:10:04.358132 | 82;
2020-06-12 14:20:04.354018 | 79;
2020-06-12 14:30:04.001635 | 76;
2020-06-12 14:40:04.417022 | 69;
2020-06-12 14:50:04.226370 | 69;
2020-06-12 15:00:05.002600 | 69;
2020-06-12 15:10:04.270731 | 64;
2020-06-12 15:20:03.400216 | 64;
2020-06-12 15:30:03.936606 | 67;
2020-06-12 15:40:03.887995 | 67;
2020-06-12 15:50:03.996986 | 71;
2020-06-12 16:00:04.548790 | 74;
2020-06-12 16:10:03.660610 | 77;
2020-06-12 16:20:03.823351 | 81;
2020-06-12 16:30:06.083467 | 81;
2020-06-12 16:40:04.299862 | 78;
2020-06-12 16:50:05.708354 | 70;
2020-06-12 17:00:03.993863 | 60;
2020-06-12 17:10:07.837215 | 61;
2020-06-12 17:20:04.068554 | 57;
2020-06-12 17:30:04.756229 | 51;
2020-06-12 17:40:04.303447 | 48;
2020-06-12 17:50:04.651238 | 49;
2020-06-12 18:00:05.059639 | 52;
2020-06-12 18:10:04.158125 | 46;
2020-06-12 18:20:03.982698 | 45;
2020-06-12 18:30:04.512704 | 52;
2020-06-12 18:40:04.012546 | 54;
2020-06-12 18:50:04.132868 | 57;
2020-06-12 19:00:04.790929 | 60;
2020-06-12 19:10:03.421859 | 61;
2020-06-12 19:20:04.025826 | 59;
2020-06-12 19:30:03.862953 | 53;
2020-06-12 19:40:05.060550 | 57;
2020-06-12 19:50:04.224304 | 55;
2020-06-12 20:00:04.283714 | 56;
2020-06-12 20:10:03.758340 | 52;
